0.0	0.0	0.0	27.6	5703.0	3.516563	201.4<=PRI<211.4
0.0	0.0	0.0	273.9	61503.0	0.03943	221.4<=PRI<230
28.0	28.0	1.0	91.3	18981.0	1.524956	201.4<=PRI<211.4
0.0	0.0	0.0	23.7	4903.0	3.643761	201.4<=PRI<211.4
0.0	0.0	0.0	20.1	4193.0	3.263681	201.4<=PRI<211.4
25.0	25.0	1.0	29.9	6211.0	2.163879	201.4<=PRI<211.4
25.0	25.0	1.0	12.9	2657.0	0.844961	201.4<=PRI<211.4
0.0	0.0	0.0	16.3	3387.0	0.0	201.4<=PRI<211.4
15.0	15.0	1.0	9.6	2019.0	0.0	201.4<=PRI<211.4
0.0	0.0	0.0	4.6	966.0	0.0	201.4<=PRI<211.4
25.0	25.0	1.0	16.6	3469.0	1.512908	201.4<=PRI<211.4
0.0	0.0	0.0	13.2	2746.0	3.764069	201.4<=PRI<211.4
0.0	0.0	0.0	16.0	3293.0	2.249107	201.4<=PRI<211.4
50.0	50.0	1.0	25.4	5256.0	2.191788	201.4<=PRI<211.4
30.0	30.0	1.0	24.6	5124.0	0.893728	201.4<=PRI<211.4
20.0	20.0	1.0	30.5	6345.0	1.853864	201.4<=PRI<211.4
30.0	30.0	1.0	15.2	3137.0	4.553571	201.4<=PRI<211.4
25.0	25.0	1.0	19.3	4001.0	3.945225	201.4<=PRI<211.4
50.0	50.0	1.0	9.5	1969.0	8.535338	201.4<=PRI<211.4
0.0	0.0	0.0	10.8	2229.0	0.0	201.4<=PRI<211.4
0.0	0.0	0.0	12.2	2547.0	0.0	201.4<=PRI<211.4
10.0	10.0	1.0	24.6	5097.0	0.091173	201.4<=PRI<211.4
25.0	25.0	1.0	9.8	2065.0	0.344023	201.4<=PRI<211.4
0.0	0.0	0.0	5.1	1074.0	0.008403	201.4<=PRI<211.4
0.0	0.0	0.0	11.4	2622.0	0.0	PRI>PRI4
7.0	7.0	1.0	0.8	184.0	5.910714	PRI>PRI4
0.0	0.0	0.0	0.4	92.0	4.285714	PRI>PRI4
15.0	15.0	1.0	1.4	322.0	2.846938	PRI>PRI4
0.0	0.0	0.0	0.2	46.0	76.785714	PRI>PRI4
0.0	0.0	0.0	0.4	92.0	0.0	PRI>PRI4
0.0	0.0	0.0	0.6	138.0	0.0	PRI>PRI4
0.0	0.0	0.0	0.3	69.0	0.0	PRI>PRI4
0.0	0.0	0.0	75.2	17296.0	0.0	PRI>PRI4
0.0	0.0	0.0	2.1	483.0	0.0	PRI>PRI4
0.0	0.0	0.0	0.6	138.0	0.0	PRI>PRI4
5.0	5.0	1.0	0.8	184.0	3.107142	PRI>PRI4
0.0	0.0	0.0	1.7	391.0	1.243697	PRI>PRI4
0.0	0.0	0.0	1.2	276.0	0.0	PRI>PRI4
20.0	10.0	0.5	1.9	437.0	0.593984	PRI>PRI4
0.0	0.0	0.0	1.7	391.0	0.0	PRI>PRI4
5.0	5.0	1.0	0.8	184.0	6.267857	PRI>PRI4
0.0	0.0	0.0	1.0	230.0	4.071428	PRI>PRI4
0.0	0.0	0.0	1.0	230.0	0.0	PRI>PRI4
43.0	43.0	1.0	10.2	2346.0	1.382352	PRI>PRI4
0.0	0.0	0.0	0.8	184.0	0.0	PRI>PRI4
0.0	0.0	0.0	0.7	161.0	0.0	PRI>PRI4
0.0	0.0	0.0	26.2	6026.0	0.0	PRI>PRI4
0.0	0.0	0.0	1.4	322.0	0.0	PRI>PRI4
0.0	0.0	0.0	0.9	207.0	0.0	PRI>PRI4
0.0	0.0	0.0	1.2	276.0	0.0	PRI>PRI4
0.0	0.0	0.0	14.0	3220.0	0.0	PRI>PRI4
0.0	0.0	0.0	8.8	2024.0	0.0	PRI>PRI4
200.0	200.0	1.0	10.2	2346.0	2.518207	PRI>PRI4
0.0	0.0	0.0	22.2	5106.0	0.0	PRI>PRI4
0.0	0.0	0.0	36.5	8395.0	5.705675	PRI>PRI4
0.0	0.0	0.0	18.3	4209.0	9.863387	PRI>PRI4
0.0	0.0	0.0	7.1	1633.0	10.317907	PRI>PRI4
0.0	0.0	0.0	3.1	713.0	0.0	PRI>PRI4
0.0	0.0	0.0	9.1	2093.0	2.540031	PRI>PRI4
0.0	0.0	0.0	7.2	1656.0	0.0	PRI>PRI4
0.0	0.0	0.0	6.5	1495.0	0.0	PRI>PRI4
0.0	0.0	0.0	6.6	1518.0	0.0	PRI>PRI4
0.0	0.0	0.0	13.9	3197.0	3.765673	PRI>PRI4
0.0	0.0	0.0	7.7	1771.0	14.825602	PRI>PRI4
0.0	0.0	0.0	4.6	1058.0	10.413043	PRI>PRI4
0.0	0.0	0.0	4.9	1127.0	0.0	PRI>PRI4
0.0	0.0	0.0	7.0	1610.0	1.955102	PRI>PRI4
0.0	0.0	0.0	3.7	851.0	3.671814	PRI>PRI4
0.0	0.0	0.0	29.1	6693.0	0.0	PRI>PRI4
0.0	0.0	0.0	16.6	3818.0	0.0	PRI>PRI4
0.0	0.0	0.0	4.1	943.0	0.0	PRI>PRI4
0.0	0.0	0.0	7.1	1633.0	0.0	PRI>PRI4
0.0	0.0	0.0	5.1	1173.0	0.0	PRI>PRI4
0.0	0.0	0.0	8.2	1886.0	0.0	PRI>PRI4
0.0	0.0	0.0	14.3	3289.0	0.0	PRI>PRI4
20.0	20.0	1.0	11.7	2691.0	0.0	PRI>PRI4
0.0	0.0	0.0	2.7	621.0	0.925925	PRI>PRI4
0.0	0.0	0.0	2.5	575.0	0.0	PRI>PRI4
10.0	10.0	1.0	4.3	989.0	0.631229	PRI>PRI4
0.0	0.0	0.0	5.6	1288.0	0.0	PRI>PRI4
7.0	7.0	1.0	8.7	2001.0	1.164203	PRI>PRI4
0.0	0.0	0.0	3.4	782.0	0.0	PRI>PRI4
8.0	8.0	1.0	3.8	874.0	0.669172	PRI>PRI4
0.0	0.0	0.0	4.2	966.0	0.0	PRI>PRI4
6.0	6.0	1.0	6.1	1403.0	1.423887	PRI>PRI4
8.0	8.0	1.0	5.3	1219.0	0.242587	PRI>PRI4
8.0	8.0	1.0	4.3	989.0	0.142857	PRI>PRI4
10.0	10.0	1.0	6.7	1541.0	0.752665	PRI>PRI4
8.0	8.0	1.0	9.1	2093.0	0.376766	PRI>PRI4
6.0	6.0	1.0	4.5	1035.0	0.425396	PRI>PRI4
0.0	0.0	0.0	5.4	1242.0	0.0	PRI>PRI4
0.0	0.0	0.0	7.1	1633.0	0.0	PRI>PRI4
5.0	5.0	1.0	5.4	1242.0	0.365079	PRI>PRI4
8.0	8.0	1.0	8.6	1978.0	0.247508	PRI>PRI4
5.0	5.0	1.0	9.0	2070.0	0.112698	PRI>PRI4
0.0	0.0	0.0	4.3	989.0	0.0	PRI>PRI4
30.0	30.0	1.0	7.7	1771.0	1.476808	PRI>PRI4
0.0	0.0	0.0	7.8	1794.0	0.0	PRI>PRI4
0.0	0.0	0.0	2.5	575.0	0.0	PRI>PRI4
0.0	0.0	0.0	6.9	1587.0	0.0	PRI>PRI4
0.0	0.0	0.0	3.0	690.0	0.0	PRI>PRI4
0.0	0.0	0.0	4.7	1081.0	0.0	PRI>PRI4
0.0	0.0	0.0	136.7	26872.61	0.837182	PRI<PRI3
100.0	100.0	1.0	202.2	39748.64	0.600466	PRI<PRI3
200.0	200.0	1.0	278.8	54806.75	0.267626	PRI<PRI3
500.0	500.0	1.0	374.3	73580.17	0.475783	PRI<PRI3
900.0	900.0	1.0	404.3	79477.56	1.363485	PRI<PRI3
0.0	0.0	0.0	2.1	412.82	0.0	PRI<PRI3
0.0	0.0	0.0	40.1	7882.88	0.0	PRI<PRI3
0.0	0.0	0.0	56.7	11146.13	0.0	PRI<PRI3
0.0	0.0	0.0	121.4	23864.93	0.0	PRI<PRI3
0.0	0.0	0.0	94.0	18478.59	2.340273	PRI<PRI3
500.0	500.0	1.0	102.8	20208.53	6.460394	PRI<PRI3
0.0	0.0	0.0	68.0	13367.5	9.516176	PRI<PRI3
0.0	0.0	0.0	130.6	25673.47	3.466199	PRI<PRI3
0.0	0.0	0.0	95.4	18753.8	0.0	PRI<PRI3
500.0	200.0	0.4	135.5	26636.75	0.948444	PRI<PRI3
0.0	0.0	0.0	186.3	36623.06	0.246913	PRI<PRI3
950.0	950.0	1.0	175.5	34499.97	6.176393	PRI<PRI3
0.0	0.0	0.0	113.3	22272.64	0.0	PRI<PRI3
0.0	0.0	0.0	164.5	32337.6	0.0	PRI<PRI3
250.0	250.0	1.0	276.6	54374.37	0.007695	PRI<PRI3
500.0	500.0	1.0	143.7	28248.71	4.534247	PRI<PRI3
0.0	0.0	0.0	72.9	14330.76	3.067411	PRI<PRI3
0.0	0.0	0.0	115.5	22705.12	0.0	PRI<PRI3
0.0	0.0	0.0	102.3	20110.26	0.0	PRI<PRI3
0.0	0.0	0.0	98.3	19323.92	0.0	PRI<PRI3
0.0	0.0	0.0	304.9	59937.59	0.0	PRI<PRI3
40.0	40.0	1.0	44.4	9812.0	0.124195	211.4<=PRI<221.4
50.0	50.0	1.0	3.7	846.0	9.907335	221.4<=PRI<230
300.0	300.0	1.0	47.0	10805.0	5.592097	221.4<=PRI<230
0.0	0.0	0.0	9.7	2231.0	30.045655	PRI>PRI4
0.0	0.0	0.0	40.4	8962.0	3.053394	221.4<=PRI<230
0.0	0.0	0.0	2.0	460.0	41.392857	PRI>PRI4
0.0	0.0	0.0	3.1	713.0	0.0	PRI>PRI4
0.0	0.0	0.0	3.6	828.0	0.0	PRI>PRI4
0.0	0.0	0.0	3.3	759.0	90.787878	PRI>PRI4
0.0	0.0	0.0	38.8	8774.0	8.230854	221.4<=PRI<230
0.0	0.0	0.0	3.4	782.0	90.457983	PRI>PRI4
0.0	0.0	0.0	5.5	1260.0	54.98961	221.4<=PRI<230
0.0	0.0	0.0	8.2	1886.0	20.52439	PRI>PRI4
0.0	0.0	0.0	254.1	58438.0	0.0	221.4<=PRI<230
0.0	0.0	0.0	4.1	943.0	0.0	PRI>PRI4
100.0	100.0	1.0	14.7	3381.0	0.0	PRI>PRI4
100.0	100.0	1.0	5.6	1288.0	13.244897	PRI>PRI4
0.0	0.0	0.0	7.4	1697.0	0.0	221.4<=PRI<230
0.0	0.0	0.0	10.2	2346.0	0.0	PRI>PRI4
0.0	0.0	0.0	4.4	1012.0	0.0	PRI>PRI4
66.0	66.0	1.0	29.3	6739.0	0.574353	PRI>PRI4
0.0	0.0	0.0	22.2	5091.0	0.0	221.4<=PRI<230
0.0	0.0	0.0	20.7	4761.0	0.0	PRI>PRI4
0.0	0.0	0.0	5.1	1173.0	0.0	PRI>PRI4
0.0	0.0	0.0	7.6	1748.0	0.0	PRI>PRI4
0.0	0.0	0.0	6.9	1587.0	0.0	PRI>PRI4
10.0	10.0	1.0	24.4	5088.0	0.169203	201.4<=PRI<211.4
20.0	20.0	1.0	10.1	2132.0	0.229137	201.4<=PRI<211.4
50.0	50.0	1.0	31.7	6579.0	0.360522	201.4<=PRI<211.4
10.0	10.0	1.0	13.4	2818.0	0.358208	201.4<=PRI<211.4
50.0	50.0	1.0	31.0	6520.0	0.579262	201.4<=PRI<211.4
0.0	0.0	0.0	2.0	420.0	0.0	201.4<=PRI<211.4
0.0	0.0	0.0	21.9	4608.0	0.0	201.4<=PRI<211.4
20.0	20.0	1.0	19.7	4144.0	0.0	201.4<=PRI<211.4
10.0	10.0	1.0	12.9	2718.0	0.457364	201.4<=PRI<211.4
0.0	0.0	0.0	6.6	1402.0	0.049783	211.4<=PRI<221.4
20.0	20.0	1.0	12.0	2540.0	0.191666	211.4<=PRI<221.4
60.0	60.0	1.0	9.1	1922.0	2.756671	201.4<=PRI<211.4
0.0	0.0	0.0	33.1	6962.0	1.767803	201.4<=PRI<211.4
50.0	50.0	1.0	19.7	4164.0	3.255982	201.4<=PRI<211.4
20.0	20.0	1.0	9.2	1927.0	9.180124	201.4<=PRI<211.4
50.0	50.0	1.0	6.3	1336.0	17.371882	211.4<=PRI<221.4
0.0	0.0	0.0	19.6	4142.0	5.638483	201.4<=PRI<211.4
0.0	0.0	0.0	47.0	9880.0	0.0	201.4<=PRI<211.4
0.0	0.0	0.0	21.6	4552.0	0.0	201.4<=PRI<211.4
0.0	0.0	0.0	4.2	904.0	0.0	211.4<=PRI<221.4
50.0	50.0	1.0	14.1	2982.0	0.541033	211.4<=PRI<221.4
0.0	0.0	0.0	6.0	1270.0	0.342857	211.4<=PRI<221.4
0.0	0.0	0.0	15.2	3214.0	0.0	211.4<=PRI<221.4
0.0	0.0	0.0	9.9	2098.0	0.0	211.4<=PRI<221.4
0.0	0.0	0.0	17.2	3624.0	0.0	201.4<=PRI<211.4
25.0	25.0	1.0	4.4	928.0	1.340909	201.4<=PRI<211.4
0.0	0.0	0.0	6.0	1380.0	0.0	PRI>PRI4
0.0	0.0	0.0	6.0	1380.0	0.0	PRI>PRI4
0.0	0.0	0.0	7.1	1633.0	0.0	PRI>PRI4
0.0	0.0	0.0	31.0	7130.0	0.0	PRI>PRI4
0.0	0.0	0.0	12.5	2875.0	0.0	PRI>PRI4
0.0	0.0	0.0	2.0	460.0	0.0	PRI>PRI4
0.0	0.0	0.0	10.3	2369.0	0.0	PRI>PRI4
0.0	0.0	0.0	13.0	2990.0	0.0	PRI>PRI4
0.0	0.0	0.0	3.3	759.0	1.597402	PRI>PRI4
0.0	0.0	0.0	1.5	345.0	0.0	PRI>PRI4
0.0	0.0	0.0	25.3	5819.0	0.0	PRI>PRI4
5.0	5.0	1.0	5.2	1196.0	0.021978	PRI>PRI4
0.0	0.0	0.0	1.3	299.0	0.318681	PRI>PRI4
0.0	0.0	0.0	1.0	230.0	0.0	PRI>PRI4
0.0	0.0	0.0	2.4	552.0	0.0	PRI>PRI4
0.0	0.0	0.0	4.1	943.0	0.0	PRI>PRI4
0.0	0.0	0.0	1.2	276.0	0.0	PRI>PRI4
5.0	5.0	1.0	46.3	10649.0	0.018204	PRI>PRI4
0.0	0.0	0.0	5.1	1173.0	0.0	PRI>PRI4
0.0	0.0	0.0	10.2	2346.0	0.0	PRI>PRI4
0.0	0.0	0.0	2.5	575.0	0.0	PRI>PRI4
0.0	0.0	0.0	3.1	713.0	0.0	PRI>PRI4
0.0	0.0	0.0	3.0	690.0	0.0	PRI>PRI4
0.0	0.0	0.0	3.0	690.0	0.0	PRI>PRI4
7.0	7.0	1.0	2.2	506.0	0.772727	PRI>PRI4
12.0	12.0	1.0	1.0	230.0	2.857142	PRI>PRI4
10.0	10.0	1.0	6.4	1472.0	2.080357	PRI>PRI4
0.0	0.0	0.0	2.0	460.0	0.0	PRI>PRI4
0.0	0.0	0.0	1.6	368.0	0.0	PRI>PRI4
0.0	0.0	0.0	6.5	1495.0	0.0	PRI>PRI4
5.0	5.0	1.0	4.3	989.0	4.006644	PRI>PRI4
0.0	0.0	0.0	5.4	1242.0	2.547619	PRI>PRI4
0.0	0.0	0.0	3.3	759.0	0.480519	PRI>PRI4
5.0	5.0	1.0	3.9	897.0	0.065934	PRI>PRI4
0.0	0.0	0.0	1.4	322.0	0.0	PRI>PRI4
0.0	0.0	0.0	2.4	552.0	0.0	PRI>PRI4
5.0	5.0	1.0	3.5	805.0	0.706122	PRI>PRI4
2.0	2.0	1.0	1.9	437.0	1.112781	PRI>PRI4
5.0	5.0	1.0	5.4	1242.0	1.044973	PRI>PRI4
5.0	5.0	1.0	5.2	1196.0	1.491758	PRI>PRI4
3.0	3.0	1.0	1.7	391.0	0.663865	PRI>PRI4
5.0	5.0	1.0	3.0	690.0	0.323809	PRI>PRI4
0.0	0.0	0.0	2.8	644.0	0.510204	PRI>PRI4
0.0	0.0	0.0	3.3	759.0	0.831168	PRI>PRI4
3.0	3.0	1.0	4.0	920.0	0.0	PRI>PRI4
2.0	2.0	1.0	2.6	598.0	0.087912	PRI>PRI4
0.0	0.0	0.0	1.1	253.0	0.0	PRI>PRI4
4.0	4.0	1.0	3.3	759.0	0.740259	PRI>PRI4
0.0	0.0	0.0	2.4	552.0	0.178571	PRI>PRI4
0.0	0.0	0.0	1.8	414.0	0.0	PRI>PRI4
0.0	0.0	0.0	14.3	3289.0	0.0	PRI>PRI4
8.0	8.0	1.0	0.8	184.0	2.625	PRI>PRI4
0.0	0.0	0.0	7.3	1679.0	0.383561	PRI>PRI4
15.0	15.0	1.0	6.1	1403.0	0.545667	PRI>PRI4
90.0	90.0	1.0	76.8	17664.0	0.301711	PRI>PRI4
10.0	10.0	1.0	9.2	2116.0	1.111801	PRI>PRI4
10.0	10.0	1.0	10.2	2346.0	3.767507	PRI>PRI4
0.0	0.0	0.0	5.9	1357.0	5.469733	PRI>PRI4
10.0	10.0	1.0	4.1	943.0	4.658536	PRI>PRI4
0.0	0.0	0.0	4.6	1058.0	0.0	PRI>PRI4
5.0	5.0	1.0	3.2	736.0	6.022321	PRI>PRI4
0.0	0.0	0.0	3.5	805.0	0.0	PRI>PRI4
0.0	0.0	0.0	5.6	1288.0	0.0	PRI>PRI4
5.0	5.0	1.0	8.8	2024.0	0.0	PRI>PRI4
5.0	5.0	1.0	1.9	437.0	2.406015	PRI>PRI4
5.0	5.0	1.0	3.9	897.0	0.684981	PRI>PRI4
5.0	5.0	1.0	4.4	1012.0	0.470779	PRI>PRI4
5.0	5.0	1.0	2.5	575.0	1.554285	PRI>PRI4
5.0	5.0	1.0	9.7	2231.0	0.659793	PRI>PRI4
10.0	10.0	1.0	6.0	1380.0	4.80238	PRI>PRI4
0.0	0.0	0.0	3.2	736.0	0.0	PRI>PRI4
5.0	5.0	1.0	7.4	1702.0	0.059845	PRI>PRI4
10.0	10.0	1.0	8.2	1886.0	0.047038	PRI>PRI4
5.0	5.0	1.0	3.9	897.0	0.564102	PRI>PRI4
0.0	0.0	0.0	3.8	874.0	0.0	PRI>PRI4
0.0	0.0	0.0	2.6	598.0	0.0	PRI>PRI4
10.0	10.0	1.0	8.7	2001.0	0.192118	PRI>PRI4
0.0	0.0	0.0	0.7	161.0	0.0	PRI>PRI4
10.0	10.0	1.0	10.8	2284.0	1.964285	211.4<=PRI<221.4
0.0	0.0	0.0	2.4	552.0	0.0	PRI>PRI4
0.0	0.0	0.0	2.1	483.0	0.0	PRI>PRI4
10.0	10.0	1.0	12.8	2804.0	0.080357	211.4<=PRI<221.4
80.0	80.0	1.0	24.2	5521.0	4.458087	221.4<=PRI<230
0.0	0.0	0.0	70.5	15105.0	0.302938	211.4<=PRI<221.4
0.0	0.0	0.0	3.2	736.0	0.0	PRI>PRI4
0.0	0.0	0.0	0.5	115.0	0.0	PRI>PRI4
0.0	0.0	0.0	3.2	711.0	2.959821	221.4<=PRI<230
13.0	13.0	1.0	17.5	3785.0	0.167346	211.4<=PRI<221.4
15.0	15.0	1.0	1.9	437.0	7.421052	PRI>PRI4
5.0	5.0	1.0	9.8	2224.0	0.956268	221.4<=PRI<230
12.0	7.0	0.583333	0.6	138.0	20.547619	PRI>PRI4
16.0	16.0	1.0	2.9	622.0	2.2266	211.4<=PRI<221.4
12.0	10.0	0.833333	3.3	759.0	1.774891	PRI>PRI4
0.0	0.0	0.0	9.5	2145.0	0.210526	221.4<=PRI<230
0.0	0.0	0.0	5.3	1199.0	0.9407	221.4<=PRI<230
6.0	6.0	1.0	10.1	2158.0	0.547383	211.4<=PRI<221.4
0.0	0.0	0.0	3.8	834.0	0.0	211.4<=PRI<221.4
15.0	15.0	1.0	4.2	946.0	1.92517	221.4<=PRI<230
8.0	8.0	1.0	2.0	460.0	1.05	PRI>PRI4
0.0	0.0	0.0	9.3	2139.0	0.0	PRI>PRI4
13.0	13.0	1.0	2.3	529.0	2.180124	PRI>PRI4
10.0	10.0	1.0	8.8	1904.0	0.402597	211.4<=PRI<221.4
0.0	0.0	0.0	2.4	532.0	0.0	221.4<=PRI<230
16.0	16.0	1.0	1.2	276.0	4.47619	PRI>PRI4
0.0	0.0	0.0	6.0	1380.0	0.0	PRI>PRI4
0.0	0.0	0.0	1.6	368.0	0.0	PRI>PRI4
0.0	0.0	0.0	8.8	2024.0	0.0	PRI>PRI4
10.0	10.0	1.0	4.1	943.0	0.205574	PRI>PRI4
10.0	10.0	1.0	12.7	2921.0	1.184476	PRI>PRI4
0.0	0.0	0.0	6.1	1403.0	0.0	PRI>PRI4
15.0	15.0	1.0	2.9	667.0	2.482758	PRI>PRI4
0.0	0.0	0.0	4.7	1081.0	1.264437	PRI>PRI4
0.0	0.0	0.0	1.2	276.0	0.0	PRI>PRI4
5.0	5.0	1.0	7.5	1725.0	0.085714	PRI>PRI4
10.0	10.0	1.0	3.1	713.0	0.815668	PRI>PRI4
0.0	0.0	0.0	1.6	368.0	0.544642	PRI>PRI4
5.0	5.0	1.0	8.4	1932.0	1.989795	PRI>PRI4
10.0	10.0	1.0	6.8	1564.0	6.008403	PRI>PRI4
10.0	5.0	0.5	4.0	920.0	0.339285	PRI>PRI4
5.0	5.0	1.0	3.8	874.0	0.443609	PRI>PRI4
5.0	5.0	1.0	4.3	989.0	2.229235	PRI>PRI4
0.0	0.0	0.0	4.1	943.0	11.66202	PRI>PRI4
10.0	10.0	1.0	6.2	1426.0	0.562211	PRI>PRI4
5.0	5.0	1.0	5.4	1242.0	0.111111	PRI>PRI4
5.0	5.0	1.0	6.7	1541.0	0.01066	PRI>PRI4
5.0	5.0	1.0	3.6	828.0	0.480158	PRI>PRI4
20.0	20.0	1.0	2.0	460.0	6.314285	PRI>PRI4
0.0	0.0	0.0	7.5	1725.0	2.255238	PRI>PRI4
15.0	15.0	1.0	3.8	874.0	5.097744	PRI>PRI4
5.0	5.0	1.0	3.6	828.0	3.615079	PRI>PRI4
0.0	0.0	0.0	0.2	46.0	0.0	PRI>PRI4
0.0	0.0	0.0	0.3	69.0	0.0	PRI>PRI4
5.0	5.0	1.0	0.5	115.0	1.2	PRI>PRI4
0.0	0.0	0.0	2.6	598.0	0.0	PRI>PRI4
0.0	0.0	0.0	2.7	621.0	2.306878	PRI>PRI4
0.0	0.0	0.0	6.4	1472.0	0.0	PRI>PRI4
0.0	0.0	0.0	0.7	161.0	0.0	PRI>PRI4
0.0	0.0	0.0	1.5	345.0	0.0	PRI>PRI4
0.0	0.0	0.0	0.3	69.0	30.714285	PRI>PRI4
0.0	0.0	0.0	0.5	115.0	0.0	PRI>PRI4
5.0	5.0	1.0	1.1	253.0	1.610389	PRI>PRI4
5.0	5.0	1.0	1.6	368.0	0.3125	PRI>PRI4
5.0	4.0	0.8	2.8	644.0	7.392857	PRI>PRI4
0.0	0.0	0.0	3.1	713.0	6.327188	PRI>PRI4
5.0	5.0	1.0	1.7	391.0	1.420168	PRI>PRI4
0.0	0.0	0.0	2.0	460.0	0.0	PRI>PRI4
0.0	0.0	0.0	0.1	23.0	0.0	PRI>PRI4
0.0	0.0	0.0	1.5	345.0	0.0	PRI>PRI4
