0	0	0.0	2.3	368.0	0.0	0.0	30.2	13.13043478	>=160
0	0	0.0	0.1	16.0	0.1	16.0	1.1	11.0	>=160
0	0	0.0	2.0	320.0	1.0	160.0	0.2	0.1	>=160
0	0	0.0	6.0	960.0	0.0	0.0	2.3	0.38333333299999994	>=160
0	0	0.0	0.2	32.0	0.2	32.0	0.1	0.5	>=160
0	0	0.0	1.0	160.0	0.0	0.0	0.4	0.4	>=160
0	0	0.0	1.1	176.0	0.1	16.0	0.6	0.545454545	>=160
0	0	0.0	1.0	160.0	0.0	0.0	1.1	1.1	>=160
0	0	0.0	1.0	160.0	1.0	160.0	0.5	0.5	>=160
0	0	0.0	0.4	64.0	0.4	64.0	0.1	0.25	>=160
0	0	0.0	11.3	1808.0	1.8	288.0	5.5	0.486725664	>=160
0	0	0.0	1.1	176.0	1.1	176.0	0.6	0.545454545	>=160
0	0	0.0	0.2	32.0	0.2	32.0	15.2	76.0	>=160
0	0	0.0	1.6	256.0	0.6	96.0	13.8	8.625	>=160
0	0	0.0	0.2	32.0	0.2	32.0	11.2	56.0	>=160
0	0	0.0	1.3	208.0	0.3	48.0	16.4	12.61538462	>=160
0	0	0.0	1.0	160.0	0.0	0.0	0.4	0.4	>=160
0	0	0.0	0.1	16.0	0.1	16.0	0.0	0.0	>=160
0	0	0.0	0.3	48.0	0.3	48.0	0.2	0.666666667	>=160
0	0	0.0	0.1	16.0	0.1	16.0	0.5	5.0	>=160
5	5	1.0	2.2	352.0	0.8	128.0	3.4	1.545454545	>=160
5	1	0.2	0.4	64.0	0.4	64.0	1.5	3.75	>=160
10	5	0.5	5.0	800.0	0.0	0.0	3.6	0.72	>=160
3	3	1.0	1.3	208.0	0.1	16.0	2.2	1.692307692	>=160
3	3	1.0	3.0	480.0	0.9	144.0	1.0	0.333333333	>=160
5	5	1.0	5.0	800.0	0.0	0.0	1.7	0.34	>=160
11	6	0.545454	2.4	352.0	0.3	48.0	4.5	1.875	>=143.1AND<160
5	2	0.4	2.0	304.0	0.0	0.0	0.7	0.35	>=143.1AND<160
1	1	1.0	1.0	160.0	0.0	0.0	10.7	10.7	>=160
20	3	0.15	3.0	480.0	0.9	144.0	1.7	0.566666667	>=160
10	1	0.1	1.0	160.0	0.0	0.0	1.6	1.6	>=160
2	2	1.0	1.0	160.0	0.0	0.0	1.7	1.7	>=160
5	5	1.0	2.0	320.0	2.0	320.0	4.5	2.25	>=160
5	5	1.0	5.0	800.0	0.2	32.0	1.4	0.28	>=160
4	4	1.0	4.0	640.0	0.3	48.0	1.2	0.3	>=160
3	3	1.0	3.0	480.0	0.0	0.0	0.4	0.133333333	>=160
3	3	1.0	2.2	352.0	0.5	80.0	6.4	2.9090909089999997	>=160
6	6	1.0	3.5	560.0	1.0	160.0	6.2	1.771428571	>=160
5	3	0.6	1.0	144.0	0.0	0.0	2.0	2.0	>=143.1AND<160
5	5	1.0	4.1	656.0	0.1	16.0	3.4	0.8292682929999999	>=160
2	2	1.0	0.7	112.0	0.7	112.0	0.8	1.142857143	>=160
6	6	1.0	0.4	64.0	0.4	64.0	5.0	12.5	>=160
2	1	0.5	0.1	16.0	0.1	16.0	0.7	7.0	>=160
5	1	0.2	0.5	80.0	0.5	80.0	0.8	1.6	>=160
0	0	0.0	1.0	160.0	0.0	0.0	2.7	2.7	>=160
5	1	0.2	1.4	224.0	0.3	48.0	1.8	1.285714286	>=160
0	0	0.0	0.6	99.0	0.6	99.0	0.2	0.333333333	>=160
5	1	0.2	1.0	152.0	0.0	0.0	0.4	0.4	>=143.1AND<160
5	1	0.2	0.3	49.5	0.3	49.5	0.9	3.0	>=160
5	1	0.2	1.4	224.0	0.4	64.0	0.7	0.5	>=160
5	1	0.2	1.0	160.0	0.0	0.0	3.8	3.8	>=160
5	1	0.2	0.5	82.5	0.5	82.5	2.7	5.4	>=160
5	2	0.4	1.2	198.0	0.2	33.0	2.0	1.6666666669999999	>=160
5	3	0.6	10.0	1600.0	1.9	304.0	3.6	0.36	>=160
10	2	0.2	2.3	379.5	1.2	198.0	3.9	1.6956521740000001	>=160
12	4	0.333333	8.9	1392.0	0.8	128.0	4.6	0.5168539329999999	>=143.1AND<160
